TYPE,SITE_ID,SITE_PID,SITE_TYPE,NAME_ENG,NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,REALM,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,GOVSUBTYPE,OWN_TYPE,OWNSUBTYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,PRNT_ISO3,ISO3,SUPP_INFO,CONS_OBJ,INLND_WTRS,OECM_ASMT
Polygon,555636537,555636537,PA,Estação Ecológica Serra Da Canoa,Estação Ecológica Serra Da Canoa,Estação Ecológica,Ecological Station,National,Ia,Not Applicable,Terrestrial,0,0,76.0128,76.0123908329979,Not Applicable,0,Designated,2012,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Agência Estadual Do Meio Ambiente De Pernambuco - Pe,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636538,555636538,PA,Refúgio De Vida Silvestre Mata De Santa Cruz,Refúgio De Vida Silvestre Mata De Santa Cruz,Refúgio de Vida Silvestre,Wildlife Refuge,National,III,Not Applicable,Terrestrial,0,0,0.531122,0.531107953716919,Not Applicable,0,Designated,1987,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Agência Estadual Do Meio Ambiente De Pernambuco - Pe,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636539,555636539,PA,Reserva Particular Do Patrimônio Natural Santa Ana I,Reserva Particular Do Patrimônio Natural Santa Ana I,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.449498,0.449496425812128,Not Applicable,0,Designated,2016,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Do Meio Ambiente E Recursos Hídricos Da Bahia - Ba,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636540,555636540,PA,Reserva Particular Do Patrimônio Natural Corumbau I,Reserva Particular Do Patrimônio Natural Corumbau I,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,1.642833,1.64273733032161,Not Applicable,0,Designated,2013,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Do Meio Ambiente E Recursos Hídricos Da Bahia - Ba,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636541,555636541,PA,Parque Estadual Vitório Piassa,Parque Estadual Vitório Piassa,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,1.072641,1.07258054055409,Not Applicable,0,Designated,2009,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Ambiental Do Paraná - Pr,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636542,555636542,PA,Parque Natural Municipal De São Gonçalo,Parque Natural Municipal De São Gonçalo,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,0.889189,0.88921661956656,Not Applicable,0,Designated,2001,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Secretaria Municipal De Meio Ambiente Do Município De São Gonçalo - Rj,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636543,555636543,PA,Refúgio De Vida Silvestre Mata De Mussaíba,Refúgio De Vida Silvestre Mata De Mussaíba,Refúgio de Vida Silvestre,Wildlife Refuge,National,III,Not Applicable,Terrestrial,0,0,3.142728,3.14275746074037,Not Applicable,0,Designated,1987,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Agência Estadual Do Meio Ambiente De Pernambuco - Pe,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636544,555636544,PA,Refugio De Vida Silvestre Do Chaua,Refugio De Vida Silvestre Do Chaua,Refúgio de Vida Silvestre,Wildlife Refuge,National,III,Not Applicable,Terrestrial,0,0,44.335117,44.3349929130189,Not Applicable,0,Designated,2013,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Prefeitura Municipal De Cambuci - Rj,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636545,555636545,PA,Parque Municipal Natural Da Boa Esperança,Parque Municipal Natural Da Boa Esperança,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,4.272484,4.27243360739183,Not Applicable,0,Designated,2015,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Prefeitura Municipal De Ilhéus - Ba,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636546,555636546,PA,Parque Natural Municipal Templo Dos Pilares,Parque Natural Municipal Templo Dos Pilares,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,0.996719,0.996665047528029,Not Applicable,0,Designated,2003,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,"Secretaria Municipal De Desenvolvimento, Agricultura, Pecuária, Turismo E Meio Ambiente De Alcinópolis - Ms",Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636547,555636547,PA,Parque Natural Municipal De Itaperuna,Parque Natural Municipal De Itaperuna,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,0.135548,0.135539599027105,Not Applicable,0,Designated,2014,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Secretaria Municipal Do Ambiente De Itaperuna - Rj,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636548,555636548,PA,Parque Estadual Da Cachoeira Da Fumaça,Parque Estadual Da Cachoeira Da Fumaça,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,1.623538,1.62307606669021,Not Applicable,0,Designated,2009,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Estadual De Meio Ambiente E Recursos Hídricos Do Espírito Santo - Es,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636549,555636549,PA,Reserva Particular Do Patrimônio Natural Vale Do Sol,Reserva Particular Do Patrimônio Natural Vale Do Sol,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.700705,0.700685829706509,Not Applicable,0,Designated,2010,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Estadual De Meio Ambiente E Recursos Hídricos Do Espírito Santo - Es,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636550,555636550,PA,Reserva Particular Do Patrimônio Natural Dutra Pimenta,Reserva Particular Do Patrimônio Natural Dutra Pimenta,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.138999,0.138980428176641,Not Applicable,0,Designated,2016,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Estadual De Meio Ambiente E Recursos Hídricos Do Espírito Santo - Es,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636551,555636551,PA,Reserva Particular Do Patrimônio Natural Arco Verde,Reserva Particular Do Patrimônio Natural Arco Verde,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,1.530484,1.53045617591941,Not Applicable,0,Designated,2016,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Do Meio Ambiente E Recursos Hídricos Da Bahia - Ba,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636552,555636552,PA,Refúgio De Vida Silvestre Lago Mole,Refúgio De Vida Silvestre Lago Mole,Refúgio de Vida Silvestre,Wildlife Refuge,National,III,Not Applicable,Terrestrial,0,0,6.529508,6.52950697346329,Not Applicable,0,Designated,2016,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Prefeitura Municipal De Juruti - Pa,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636553,555636553,PA,Estação Ecológica Municipal Do Pirajibu,Estação Ecológica Municipal Do Pirajibu,Estação Ecológica,Ecological Station,National,Ia,Not Applicable,Terrestrial,0,0,0.46756,0.467549954807669,Not Applicable,0,Designated,2015,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,"Secretaria Do Meio Ambiente, Parques E Jardins De Sorocaba - Sp",Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636554,555636554,PA,Parque Natural Municipal Do Pequi,Parque Natural Municipal Do Pequi,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,24.186031,24.1859490896573,Not Applicable,0,Designated,2012,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Secretaria Municipal Do Meio Ambiente De Mambaí - Go,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636555,555636555,PA,Estação Ecológica Veredas De Taquarussu,Estação Ecológica Veredas De Taquarussu,Estação Ecológica,Ecological Station,National,Ia,Not Applicable,Terrestrial,0,0,30.368963,30.3689553395786,Not Applicable,0,Designated,2017,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Secretaria De Meio Ambiente E Turismo De Taquarussu - Ms,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636556,555636556,PA,Reserva Particular Do Patrimônio Natural Nossa Senhora Aparecida,Reserva Particular Do Patrimônio Natural Nossa Senhora Aparecida,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.087431,0.0874434222160559,Not Applicable,0,Designated,2008,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636557,555636557,PA,Reserva Particular Do Patrimônio Natural Santa Ana Ii,Reserva Particular Do Patrimônio Natural Santa Ana Ii,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.099809,0.09980905874753,Not Applicable,0,Designated,2016,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Do Meio Ambiente E Recursos Hídricos Da Bahia - Ba,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636558,555636558,PA,Refúgio De Vida Silvestre Riacho Pontal,Refúgio De Vida Silvestre Riacho Pontal,Refúgio de Vida Silvestre,Wildlife Refuge,National,III,Not Applicable,Terrestrial,0,0,48.198226,48.1979081440354,Not Applicable,0,Designated,2014,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Agência Estadual Do Meio Ambiente De Pernambuco - Pe,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636559,555636559,PA,Reserva Particular Do Patrimônio Natural Koehler,Reserva Particular Do Patrimônio Natural Koehler,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.042129,0.0421332724227656,Not Applicable,0,Designated,2015,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Estadual De Meio Ambiente E Recursos Hídricos Do Espírito Santo - Es,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636560,555636560,PA,Reserva Biológica Do Manicoré,Reserva Biológica Do Manicoré,Reserva Biológica,Biological Reserve,National,Ia,Not Applicable,Terrestrial,0,0,3591.46145,3591.43625750685,Not Applicable,0,Designated,2016,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636561,555636561,PA,Refúgio De Vida Silvestre Mata Lanço Dos Cações,Refúgio De Vida Silvestre Mata Lanço Dos Cações,Refúgio de Vida Silvestre,Wildlife Refuge,National,III,Not Applicable,Terrestrial,0,0,0.483602,0.483586663250119,Not Applicable,0,Designated,1987,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Agência Estadual Do Meio Ambiente De Pernambuco - Pe,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636562,555636562,PA,Parque Natural Municipal Do Dourado,Parque Natural Municipal Do Dourado,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,0.497863,0.497871440474272,Not Applicable,0,Designated,2002,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Prefeitura Municipal Da Estância Turística De Piraju - Sp,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636563,555636563,PA,Reserva Particular Do Patrimônio Natural Linda Sofia,Reserva Particular Do Patrimônio Natural Linda Sofia,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.037703,0.0376908822423667,Not Applicable,0,Designated,2013,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Estadual De Meio Ambiente E Recursos Hídricos Do Espírito Santo - Es,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636564,555636564,PA,Monumento Natural Municipal Da Pedra De Itaocaia,Monumento Natural Municipal Da Pedra De Itaocaia,Monumento Natural,Natural Monument,National,III,Not Applicable,Terrestrial,0,0,1.198079,1.19806989326219,Not Applicable,0,Designated,2010,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Subsecretaria De Meio Ambiente De Maricá - Rj,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636565,555636565,PA,Refúgio De Vida Silvestre Tabuleiro Do Embaubal,Refúgio De Vida Silvestre Tabuleiro Do Embaubal,Refúgio de Vida Silvestre,Wildlife Refuge,National,III,Not Applicable,Coastal,0,31.7713878486301,40.360101,40.3596044630406,Not Reported,0,Designated,2016,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Instituto De Desenvolvimento Florestal E Da Biodiversidade Do Pará - Pa,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636566,555636566,PA,Parque Natural Municipal Do Pombo,Parque Natural Municipal Do Pombo,Parque,Park,National,II,Not Applicable,Terrestrial,0,0,80.33387,80.3333901090508,Not Applicable,0,Designated,2006,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Secretaria Municipal De Meio Ambiente De Três Lagoas - Ms,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636567,555636567,PA,Reserva Particular Do Patrimônio Natural Peito De Pomba,Reserva Particular Do Patrimônio Natural Peito De Pomba,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.310804,0.310820122521639,Not Applicable,0,Designated,2016,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Estadual Do Ambiente Do Rio De Janeiro - Rj,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636568,555636568,PA,Reserva Particular Do Patrimônio Natural Nossa Senhora Aparecida,Reserva Particular Do Patrimônio Natural Nossa Senhora Aparecida,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.069181,0.0691830532897711,Not Applicable,0,Designated,2008,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636569,555636569,PA,Reserva Particular Do Patrimônio Natural Alto Gururu,Reserva Particular Do Patrimônio Natural Alto Gururu,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.046381,0.0463878383466601,Not Applicable,0,Designated,2016,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Estadual De Meio Ambiente E Recursos Hídricos Do Espírito Santo - Es,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555636570,555636570,PA,"Reserva Particular Do Patrimônio Natural Fernandes I, Ii E Iii","Reserva Particular Do Patrimônio Natural Fernandes I, Ii E Iii",Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,5.890413,5.89036787739003,Not Applicable,0,Designated,2014,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Do Meio Ambiente E Recursos Hídricos Da Bahia - Ba,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
